States,RRP
QLD,228.75
QLD,123.0
QLD,129.95
QLD,177.73
QLD,206.44
QLD,228.75
QLD,228.75
QLD,265.06
QLD,228.75
QLD,228.75
QLD,228.75
QLD,228.75
QLD,206.06
QLD,205.06
QLD,205.06
QLD,205.06
QLD,205.06
QLD,177.73
QLD,144.61
QLD,144.6
QLD,129.95
QLD,135.0
QLD,135.0
QLD,129.95
QLD,129.95
QLD,129.95
QLD,115.63
QLD,115.63
QLD,112.95
QLD,112.95
QLD,112.95
QLD,110.83
QLD,110.83
QLD,110.83
QLD,115.63
QLD,115.63
QLD,144.61
QLD,115.63
QLD,115.63
QLD,228.75
QLD,228.75
QLD,190.74
QLD,229.01
QLD,228.75
QLD,219.0
QLD,147.73
QLD,147.73
QLD,147.73
QLD,147.73
QLD,129.95
QLD,129.95
QLD,147.73
QLD,125.4
QLD,129.95
QLD,123.01
QLD,123.01
QLD,112.95
QLD,147.73
QLD,264.01
QLD,264.01
QLD,228.75
QLD,227.83
QLD,228.75
QLD,155.06
QLD,227.83
QLD,227.83
QLD,155.06
QLD,227.83
QLD,227.83
QLD,227.83
QLD,228.75
QLD,228.75
QLD,228.75
QLD,228.75
QLD,228.75
QLD,228.75
QLD,232.34
QLD,227.83
QLD,227.83
QLD,227.83
QLD,155.06
SA,96.78
SA,95.84
SA,94.88
SA,94.58
SA,95.91
SA,78.82
SA,100.44
SA,100.37
SA,81.96
SA,97.41
SA,84.37
SA,93.99
SA,99.69
SA,97.54
SA,81.43
SA,81.83
SA,81.43
SA,78.23
SA,82.0
SA,84.84
SA,82.37
SA,78.66
SA,71.35
SA,71.3
SA,70.9
SA,85.27
SA,67.03
SA,63.91
SA,49.25
SA,66.96
SA,40.12
SA,42.29
SA,43.65
SA,43.97
SA,46.57
SA,45.83
SA,38.79
SA,70.02
SA,51.05
SA,70.02
SA,52.75
SA,51.58
SA,47.68
SA,52.95
SA,52.94
SA,51.91
SA,51.37
SA,55.44
SA,104.44
SA,36.58
SA,70.02
SA,39.09
SA,39.69
SA,104.44
SA,39.13
SA,74.46
SA,48.49
SA,41.96
SA,43.57
SA,45.36
SA,37.89
SA,38.58
SA,37.9
SA,79.44
SA,64.2
SA,41.18
SA,37.98
SA,42.62
SA,36.66
SA,38.88
SA,38.88
SA,37.55
SA,62.25
SA,66.04
SA,62.46
SA,61.48
SA,63.21
SA,64.28
SA,62.18
SA,54.59
SA,58.1
SA,98.99
SA,104.44
SA,98.99
SA,35.95
SA,0.0
SA,0.0
SA,0.0
SA,0.0
SA,0.19
SA,9.64
SA,10.61
SA,0.22
SA,0.61
SA,0.0
SA,-10.47
SA,-2.05
SA,-2.05
SA,-6.7
SA,-20.39
SA,-20.29
SA,-42.0
SA,-41.0
SA,2.48
SA,0.0
SA,-35.97
SA,-41.0
SA,-45.0
SA,-41.0
SA,-41.0
SA,-41.0
SA,-42.17
SA,-40.47
SA,-42.38
SA,-30.23
SA,-34.56
SA,-40.36
SA,-39.04
SA,-29.31
SA,-36.95
SA,-30.64
SA,-28.31
SA,-23.27
SA,-8.35
SA,-41.0
SA,-36.36
SA,-41.26
SA,-41.66
SA,-45.29
SA,-45.96
SA,-45.0
SA,-39.91
SA,-35.97
SA,-36.06
SA,-39.58
SA,-35.23
SA,-32.93
SA,-38.87
SA,-39.76
SA,-39.75
SA,-42.29
SA,-42.64
SA,-42.93
SA,-41.0
SA,-43.13
SA,-43.5
SA,-42.78
SA,-40.18
SA,-39.99
SA,-39.2
SA,-39.55
SA,-35.55
SA,-37.83
SA,-38.54
SA,-38.31
SA,-38.77
SA,-39.59
SA,-38.44
SA,-38.51
SA,-35.97
SA,-37.06
SA,-41.0
SA,-35.95
SA,-43.99
SA,-35.97
SA,-41.0
SA,-40.6
SA,-34.8
SA,-41.95
SA,-42.67
SA,-40.63
SA,-40.52
SA,-41.0
SA,-41.0
SA,-45.0
SA,-41.0
SA,-41.0
SA,-45.0
SA,-45.0
SA,-25.29
SA,-45.0
SA,-45.0
SA,-35.95
SA,-45.0
SA,-45.0
SA,-34.5
SA,-41.0
SA,-25.71
SA,-9.57
SA,-1.58
SA,-1.57
SA,-1.56
SA,-19.13
SA,-1.64
SA,-0.71
SA,-0.59
SA,6.11
SA,17.11
SA,7.94
SA,7.76
SA,9.1
SA,97.15
SA,53.84
SA,89.7
SA,104.44
SA,110.85
SA,136.97
SA,104.26
SA,148.92
SA,218.35
SA,139.62
SA,211.23
SA,197.34
SA,177.9
SA,239.3
SA,239.65
SA,173.44
SA,198.7
SA,244.25
SA,230.82
SA,245.68
SA,249.64
SA,230.61
SA,248.68
SA,241.44
SA,239.52
SA,230.73
SA,202.96
SA,200.0
SA,200.0
SA,160.61
SA,146.09
SA,156.89
SA,138.0
SA,168.31
SA,132.66
SA,133.19
SA,133.71
SA,120.53
SA,118.63
SA,132.87
SA,132.86
SA,132.5
SA,130.01
SA,130.27
SA,128.93
SA,115.17
SA,122.94
SA,114.6
SA,123.43
SA,109.33
SA,106.16
SA,128.15
SA,125.05
SA,114.28
SA,105.81
SA,104.44
SA,104.44
SA,125.46
SA,115.45
SA,112.63
SA,104.44
SA,104.66
SA,103.73
SA,119.59
SA,130.24
SA,130.13
SA,114.28
SA,129.47
SA,127.26
SA,127.12
SA,129.33
SA,111.96
SA,104.44
SA,97.96
SA,112.97
SA,104.44
SA,113.47
SA,104.44
SA,104.44
SA,102.65
SA,99.74
SA,132.04
SA,132.93
SA,133.35
SA,107.15
SA,133.43
SA,106.2
SA,120.99
SA,120.91
SA,134.72
SA,135.56
SA,134.63
SA,102.7
SA,135.35
SA,108.99
SA,107.29
SA,103.05
SA,89.18
SA,82.62
SA,105.7
SA,82.67
SA,102.76
SA,76.72
SA,79.32
SA,79.52
SA,81.92
SA,81.95
SA,82.04
SA,75.04
SA,75.1
SA,72.47
SA,73.92
SA,82.04
SA,73.19
SA,70.91
SA,72.29
SA,70.99
SA,52.52
SA,75.02
SA,69.06
SA,69.62
SA,70.19
SA,54.62
SA,69.09
SA,66.71
SA,54.41
SA,70.74
SA,51.17
SA,50.03
SA,50.05
SA,54.59
SA,53.59
SA,49.71
SA,70.93
SA,53.58
SA,61.75
SA,53.77
SA,61.32
SA,65.33
SA,61.3
SA,61.45
SA,58.96
SA,61.44
SA,62.17
SA,62.15
SA,63.0
SA,68.14
SA,53.21
SA,61.66
SA,67.96
SA,65.19
SA,68.2
SA,79.58
SA,69.09
SA,80.19
SA,80.66
SA,72.7
SA,73.1
SA,75.09
SA,74.58
SA,82.33
SA,76.21
SA,61.93
SA,76.88
SA,76.98
SA,75.36
SA,56.72
SA,50.82
SA,50.81
SA,36.46
SA,0.0
SA,36.19
SA,8.77
SA,8.78
SA,0.0
SA,0.0
SA,0.0
SA,8.62
SA,-45.0
SA,-40.51
SA,-30.0
SA,-1.63
SA,0.14
SA,8.03
SA,-26.95
SA,-30.0
SA,-30.0
SA,-30.0
SA,-30.0
SA,0.01
SA,0.0
SA,-1.01
SA,-26.0
SA,-30.0
SA,-35.95
SA,-45.0
SA,-45.0
SA,-45.0
SA,-45.0
SA,-45.0
SA,-46.77
SA,-46.77
SA,-45.0
SA,-46.77
SA,-45.0
SA,-46.77
SA,-100.0
SA,-100.0
SA,-60.04
SA,-47.0
SA,-57.0
SA,-57.0
SA,-47.0
SA,-60.04
SA,-45.0
SA,-45.0
SA,-45.0
SA,-45.0
SA,-46.77
SA,-55.39
SA,-59.27
SA,-100.0
SA,-99.0
SA,-87.06
SA,-45.0
SA,-57.0
SA,-47.0
SA,-76.0
SA,-47.0
SA,-76.0
SA,-47.0
SA,-45.0
SA,-45.0
SA,-45.0
SA,-38.26
SA,-41.0
SA,-38.47
SA,-41.0
SA,-38.38
SA,-41.0
SA,-41.0
SA,0.18
SA,-42.88
SA,-43.9
SA,-38.03
SA,-1.49
SA,-40.71
SA,-38.08
SA,-45.0
SA,-42.09
SA,-41.0
SA,-33.03
SA,-45.0
SA,-81.11
SA,-46.77
SA,-45.0
SA,-41.0
SA,-45.0
SA,-47.0
SA,-47.0
SA,-45.0
SA,-45.0
SA,-87.06
SA,-45.0
SA,-45.0
SA,-46.77
SA,-46.77
SA,-47.0
SA,-45.0
SA,-45.0
SA,-45.0
SA,-45.0
SA,-41.0
SA,-41.0
SA,-30.0
SA,-19.08
SA,-41.0
SA,-1.4
SA,-1.57
SA,-1.56
SA,-1.56
SA,0.0
SA,7.83
SA,7.89
SA,44.96
SA,39.47
SA,45.32
SA,57.29
SA,62.38
SA,78.88
SA,91.97
SA,76.61
SA,125.37
SA,127.58
SA,126.42
SA,93.44
SA,127.34
SA,85.69
SA,132.05
SA,138.31
SA,149.41
SA,222.99
SA,241.77
SA,163.69
SA,223.38
SA,170.39
SA,165.97
SA,175.98
SA,176.53
SA,175.52
SA,175.98
SA,174.54
SA,175.98
SA,160.42
SA,160.81
SA,162.09
SA,145.78
SA,141.8
SA,138.0
SA,137.8
SA,137.04
SA,138.17
SA,138.18
SA,138.04
SA,138.17
SA,199.02
SA,162.8
SA,130.3
SA,122.52
SA,101.09
SA,97.3
SA,104.13
SA,126.4
SA,128.51
SA,127.73
SA,127.5
SA,124.5
SA,124.95
SA,123.01
SA,122.74
SA,121.34
SA,86.98
SA,77.54
SA,75.77
SA,85.87
SA,98.9
SA,86.52
SA,77.74
SA,90.09
SA,77.54
SA,80.1
SA,92.91
SA,126.97
SA,127.16
SA,88.75
SA,87.32
SA,75.41
SA,78.31
SA,88.01
SA,79.19
SA,78.51
SA,77.23
SA,77.82
SA,76.96
SA,77.65
SA,77.9
SA,66.37
SA,66.68
SA,67.2
SA,77.93
SA,93.37
SA,76.72
SA,66.42
SA,67.47
SA,66.16
SA,59.73
SA,51.78
SA,47.76
SA,50.41
SA,50.4
SA,49.66
SA,57.27
SA,52.82
SA,56.28
SA,52.43
SA,51.5
SA,51.47
SA,62.2
SA,72.32
SA,62.38
SA,61.63
SA,52.14
SA,56.35
SA,55.29
SA,57.27
SA,57.74
SA,56.47
SA,58.78
SA,53.77
SA,58.71
SA,58.33
SA,59.01
SA,57.32
SA,29.69
SA,29.07
SA,27.72
SA,28.29
SA,28.48
SA,28.28
SA,27.55
SA,26.08
SA,27.67
SA,28.01
SA,22.86
SA,22.9
SA,27.67
SA,23.12
SA,27.51
SA,27.57
SA,27.41
SA,27.47
SA,27.43
SA,27.37
SA,25.6
SA,25.53
SA,19.0
SA,25.23
SA,25.23
SA,25.31
SA,25.25
SA,25.15
SA,25.14
SA,26.94
SA,26.91
SA,26.99
SA,25.03
SA,26.72
SA,25.5
SA,26.83
SA,26.93
SA,27.92
SA,23.89
SA,25.55
SA,27.17
SA,27.09
SA,27.16
SA,26.72
SA,25.38
SA,26.86
SA,28.17
SA,27.27
SA,21.67
SA,21.67
SA,21.78
SA,21.71
SA,16.49
SA,0.31
SA,-3.21
SA,-30.0
SA,-35.99
SA,-45.0
SA,-42.87
SA,-45.0
SA,-45.0
SA,-39.1
SA,-45.0
SA,-45.0
SA,-45.0
SA,-45.0
SA,-45.0
SA,-45.0
SA,-45.0
SA,-45.0
SA,-60.04
SA,-60.04
SA,-46.77
SA,-46.77
SA,-45.0
SA,-45.0
SA,-45.0
SA,-45.93
SA,-46.77
SA,-46.77
SA,-46.77
SA,-46.77
SA,-99.21
SA,-100.0
SA,-100.0
SA,-110.74
SA,-100.0
SA,-100.0
SA,-102.77
SA,-110.74
SA,-110.74
SA,-46.77
SA,-105.07
SA,-100.0
SA,-100.0
SA,-92.97
SA,-99.21
SA,-100.0
SA,-100.0
SA,-99.21
SA,-110.74
SA,-92.97
SA,-92.97
SA,-60.04
SA,-83.68
SA,-56.39
SA,-57.29
SA,-58.61
SA,-56.58
SA,-58.7
SA,-61.29
SA,-56.79
SA,-56.71
SA,-55.45
SA,-99.21
SA,-99.21
SA,-58.02
SA,-55.1
SA,-57.65
SA,-56.91
SA,-55.09
SA,-54.52
SA,-96.05
SA,-99.21
SA,-55.1
SA,-55.38
SA,-55.39
SA,-55.7
SA,-56.19
SA,-54.49
SA,-54.35
SA,-53.81
SA,-53.96
SA,-53.85
SA,-55.73
SA,-54.86
SA,-91.51
SA,-58.7
SA,-59.81
SA,-56.99
SA,-48.29
SA,-45.51
SA,-46.77
SA,-51.26
SA,-62.33
SA,-60.26
SA,-60.91
SA,-63.92
SA,-58.96
SA,-49.69
SA,-62.24
SA,-53.32
SA,-63.08
SA,-60.54
SA,-52.08
SA,-47.11
SA,-47.33
SA,-46.11
SA,-46.77
SA,-51.99
SA,-49.65
SA,-43.77
SA,-42.8
SA,-35.0
SA,-46.77
SA,-45.0
SA,-45.0
SA,-33.04
SA,-30.0
SA,-41.0
SA,-31.0
SA,-1.88
SA,-30.0
SA,-35.99
SA,-35.0
SA,-30.0
SA,-35.0
SA,-32.41
SA,-34.41
SA,-30.0
SA,-3.21
SA,39.34
SA,27.19
SA,0.0
SA,0.0
SA,0.0
SA,45.37
SA,47.37
SA,8.95
SA,9.05
SA,41.42
SA,37.67
SA,51.5
SA,46.67
SA,66.04
SA,52.38
SA,52.3
SA,47.08
SA,47.27
SA,50.27
SA,47.18
SA,54.03
SA,45.22
SA,35.95
SA,40.36
SA,39.26
SA,33.29
SA,32.55
SA,31.72
SA,0.0
SA,0.0
SA,-0.98
SA,-0.36
SA,30.35
SA,45.22
SA,-3.21
SA,-3.21
SA,-3.21
SA,-3.21
SA,-35.1
SA,-35.07
SA,-35.97
SA,-35.99
SA,-34.27
SA,-35.95
SA,-35.95
SA,-35.97
SA,-40.51
SA,-40.51
SA,-35.99
SA,-35.99
SA,-35.99
SA,-36.98
SA,-40.51
SA,-37.4
SA,-40.51
SA,-35.99
SA,-35.99
SA,-40.51
SA,-45.0
SA,-45.68
SA,-46.01
SA,-45.0
SA,-46.01
SA,-45.93
SA,-44.77
SA,-45.0
SA,-44.27
SA,-48.04
SA,-46.77
SA,-46.77
SA,-46.77
SA,-45.0
SA,-40.51
SA,-35.05
SA,-35.15
SA,-36.22
SA,-36.39
SA,-3.21
SA,10.6
SA,18.55
SA,-3.21
SA,-3.21
SA,-3.21
SA,-33.13
SA,-46.77
SA,-40.51
SA,-45.0
SA,-33.52
SA,-40.51
SA,-35.97
SA,-40.51
SA,-36.2
SA,-36.28
SA,-33.11
SA,-35.04
SA,-35.27
SA,-35.99
SA,-35.99
SA,-35.99
SA,-44.61
SA,-40.51
SA,-30.0
SA,-30.0
SA,-30.0
SA,-42.52
SA,-45.0
SA,-46.13
SA,-46.85
SA,-45.57
SA,-43.21
SA,-40.51
SA,-40.51
SA,-33.41
SA,-40.51
SA,-45.0
SA,-45.0
SA,-35.02
SA,-25.33
SA,-12.39
SA,-15.71
SA,-0.01
SA,-2.0
SA,-11.99
SA,0.0
SA,-12.99
SA,-16.87
SA,-15.85
SA,-21.36
SA,-19.66
SA,-19.4
SA,-15.84
SA,-30.0
SA,-30.0
SA,-30.0
SA,-26.38
SA,-16.85
SA,-13.45
SA,0.0
SA,0.0
SA,-1.99
SA,-1.83
SA,-1.97
SA,-4.16
SA,0.0
SA,0.01
SA,-30.0
SA,-30.0
SA,0.0
SA,-30.0
SA,-4.22
SA,-30.0
SA,-0.06
SA,0.57
SA,0.46
SA,-1.86
SA,-30.0
SA,-30.0
SA,-32.08
SA,-35.99
SA,-40.1
SA,-35.99
SA,-42.42
SA,-42.51
SA,-42.23
SA,-45.0
SA,-45.0
SA,-45.0
SA,-45.0
SA,-45.0
SA,-42.86
SA,-32.25
SA,-45.0
SA,-45.0
SA,-46.65
SA,-46.65
SA,-39.99
SA,-40.51
SA,-45.0
SA,-45.0
SA,-43.21
SA,-45.0
SA,-47.35
SA,-46.27
SA,-46.77
SA,-57.7
SA,-45.0
SA,-41.32
SA,-46.77
SA,-59.49
SA,-57.37
SA,-46.77
SA,-61.95
SA,-58.39
SA,-59.44
SA,-59.82
SA,-58.89
SA,-57.2
SA,-58.22
SA,-55.35
SA,-56.35
SA,-45.0
SA,-46.77
SA,-46.77
SA,-56.18
SA,-45.0
SA,-43.65
SA,-58.22
SA,-46.21
SA,-41.62
SA,-56.2
SA,-43.21
SA,-41.0
SA,-45.0
SA,-47.46
SA,-45.0
SA,-55.77
SA,-50.95
SA,-46.77
SA,-53.97
SA,-47.28
SA,-46.77
SA,-54.03
SA,-45.0
SA,-45.0
SA,-45.0
SA,-46.77
SA,-77.43
SA,-55.91
SA,-45.0
SA,-54.06
SA,-53.97
SA,-53.4
SA,-65.76
SA,-48.33
SA,-45.0
SA,-54.88
SA,-46.77
SA,-46.77
SA,-46.77
SA,-45.0
SA,-45.0
SA,-43.21
SA,-42.44
SA,-43.21
SA,-44.15
SA,-46.77
SA,-45.0
SA,-46.77
SA,-46.77
SA,-70.0
SA,-46.77
SA,-46.77
SA,-45.0
SA,-45.0
SA,-45.0
SA,-45.0
SA,-45.0
SA,-46.77
SA,-46.77
SA,-46.77
SA,-46.77
SA,-59.27
SA,-58.91
SA,-56.3
SA,-45.0
SA,-45.0
SA,-45.0
SA,-46.77
SA,-46.77
SA,-45.0
SA,-45.0
SA,-38.82
SA,-40.51
SA,-39.99
SA,-41.04
SA,-45.0
SA,-40.51
SA,-40.51
SA,-35.99
SA,-40.51
SA,-35.99
SA,-40.51
SA,-35.97
SA,-30.0
SA,-35.97
SA,-30.0
SA,49.2
SA,56.55
SA,-3.1
SA,37.19
SA,42.22
SA,42.33
SA,55.4
SA,95.13
SA,65.37
SA,57.93
SA,115.76
SA,74.83
SA,129.99
SA,159.22
SA,131.54
SA,129.99
SA,119.26
SA,107.8
SA,83.84
SA,114.77
SA,100.04
SA,60.71
SA,74.68
SA,94.96
SA,60.15
SA,60.18
SA,90.06
SA,56.01
SA,77.5
SA,77.62
SA,129.99
SA,93.62
SA,129.99
SA,106.34
SA,103.89
SA,139.45
SA,139.45
SA,232.42
SA,232.42
SA,116.5
SA,139.45
SA,230.0
SA,230.0
SA,96.37
SA,139.45
SA,115.71
SA,139.45
SA,86.24
SA,83.6
SA,69.07
SA,69.74
SA,68.14
SA,63.64
SA,70.68
SA,68.11
SA,59.11
SA,53.45
SA,63.08
SA,118.33
SA,70.06
SA,52.51
SA,52.87
SA,52.81
SA,65.25
SA,52.38
SA,52.21
SA,51.78
SA,51.69
SA,51.36
SA,61.07
SA,62.11
SA,77.95
SA,61.94
SA,53.64
SA,51.19
SA,35.95
SA,66.06
SA,62.97
SA,35.9
SA,35.0
SA,35.0
SA,35.78
SA,36.83
SA,34.13
SA,34.38
SA,31.9
SA,31.24
SA,31.23
SA,31.31
SA,31.25
SA,31.33
SA,25.84
SA,27.12
SA,28.2
SA,29.56
SA,32.13
SA,25.92
SA,24.36
SA,25.67
SA,25.73
SA,20.68
SA,21.97
SA,23.86
SA,21.02
SA,22.01
SA,20.96
SA,20.97
SA,21.0
SA,23.71
SA,20.75
SA,21.2
SA,20.7
SA,9.35
SA,9.27
SA,0.26
SA,0.22
SA,0.22
SA,0.22
SA,0.21
SA,0.21
SA,0.21
SA,-0.01
SA,0.21
SA,0.21
SA,0.21
SA,0.22
SA,0.22
SA,8.36
SA,12.21
SA,9.09
SA,7.94
SA,9.22
SA,8.04
SA,9.11
SA,9.17
SA,8.63
SA,8.6
SA,9.19
SA,9.15
SA,9.05
SA,8.64
SA,9.02
SA,8.38
SA,8.88
SA,8.04
SA,7.76
SA,8.91
SA,8.4
SA,9.07
SA,9.16
SA,9.15
SA,9.18
SA,9.19
SA,8.27
SA,20.75
SA,9.18
SA,7.92
SA,0.21
SA,0.0
SA,-18.04
SA,-19.9
SA,-25.87
SA,-31.03
SA,-38.39
SA,-39.41
SA,-39.08
SA,-37.37
SA,-37.0
SA,-38.03
SA,-37.82
SA,-37.6
SA,-36.76
SA,-35.99
SA,-35.59
SA,-30.2
SA,-36.3
SA,-37.11
SA,-42.48
SA,-45.0
SA,-43.87
SA,-45.13
SA,-45.0
SA,-44.55
SA,-46.77
SA,-45.0
SA,-45.0
SA,-45.0
SA,-39.84
SA,-40.09
SA,-45.93
SA,-46.66
SA,-46.77
SA,-49.05
SA,-48.54
SA,-50.47
SA,-52.23
SA,-60.04
SA,-53.88
SA,-50.91
SA,-55.19
SA,-51.4
SA,-49.58
SA,-50.66
SA,-41.08
SA,-43.02
SA,-45.0
SA,-45.0
SA,-45.0
SA,-45.0
SA,-45.0
SA,-46.66
SA,-45.0
SA,-46.77
SA,-46.66
SA,-46.66
SA,-46.77
SA,-60.04
SA,-51.0
SA,-60.04
SA,-96.11
SA,-60.04
SA,-53.18
SA,-46.77
SA,-45.0
SA,-45.0
SA,-43.21
SA,-45.0
SA,-45.0
SA,-45.0
SA,-46.66
SA,-45.0
SA,-45.0
SA,-45.0
SA,-45.0
SA,-46.66
SA,-46.66
SA,-46.66
SA,-46.66
SA,-45.0
SA,-45.0
SA,-45.0
SA,-45.0
SA,-46.77
SA,-96.11
SA,-60.04
SA,-46.77
SA,-46.77
SA,-46.77
SA,-46.66
SA,-96.11
SA,-96.11
SA,-96.11
SA,-99.21
SA,-100.0
SA,-99.21
SA,-96.11
SA,-96.11
SA,-96.11
SA,-96.11
SA,-96.11
SA,-60.04
SA,-60.04
SA,-46.77
SA,-96.11
SA,-96.11
SA,-93.0
SA,-46.77
SA,-96.11
SA,-96.11
SA,-46.77
SA,-51.0
SA,-96.11
SA,-60.04
SA,-66.68
SA,-66.68
SA,-66.67
SA,-66.37
SA,-66.37
SA,-60.04
SA,-66.37
SA,-66.37
SA,-66.37
SA,-66.37
SA,-66.37
SA,-46.77
SA,-46.66
SA,-45.0
SA,-41.0
SA,-35.97
SA,-35.95
SA,-35.99
SA,-35.99
SA,-35.99
SA,-35.95
SA,-3.1
SA,43.04
SA,0.0
SA,38.97
SA,35.98
SA,41.87
SA,40.89
SA,42.85
SA,44.08
SA,45.22
SA,45.22
SA,50.52
SA,46.86
SA,45.22
SA,45.22
SA,44.82
SA,31.61
SA,45.22
SA,45.22
SA,37.7
SA,45.22
SA,27.88
SA,28.2
SA,28.08
SA,28.17
SA,28.33
SA,28.42
SA,26.06
SA,25.91
SA,26.26
SA,26.17
SA,20.95
SA,26.29
SA,29.84
SA,27.97
SA,24.14
SA,22.32
SA,22.32
SA,20.01
SA,25.87
SA,22.64
SA,24.12
SA,24.08
SA,22.71
SA,19.94
SA,19.97
SA,1.32
SA,8.82
SA,0.09
SA,-0.15
SA,-2.31
SA,0.0
SA,0.0
SA,8.69
SA,0.13
SA,0.15
SA,-3.1
SA,0.2
SA,0.2
SA,-19.34
SA,-19.35
SA,-31.41
SA,-35.97
SA,-35.99
SA,-39.92
SA,-39.89
SA,-40.51
SA,-39.83
SA,-39.79
SA,-39.82
SA,-39.99
SA,-40.03
SA,-40.51
SA,-40.1
SA,-40.51
SA,-40.51
SA,-40.51
SA,-35.99
SA,-35.99
SA,-40.51
SA,-43.21
SA,-40.51
SA,-43.29
SA,-43.36
SA,-43.35
SA,-41.84
SA,-41.97
SA,-41.97
SA,-40.51
SA,-35.99
SA,-40.51
SA,-35.99
SA,-35.99
SA,-40.51
SA,-40.51
SA,-40.51
SA,-45.0
SA,-45.0
SA,-45.0
SA,-40.51
SA,-48.87
SA,-45.0
SA,-38.86
SA,-45.0
SA,-45.0
SA,-46.77
SA,-48.82
SA,-48.85
SA,-33.58
SA,-38.82
SA,-45.0
SA,-46.77
SA,-45.0
SA,-39.3
SA,-37.41
SA,-40.57
SA,-44.11
SA,-48.0
SA,-45.0
SA,-40.51
SA,-38.92
SA,-38.82
SA,-39.03
SA,-39.38
SA,-39.72
SA,-35.97
SA,-35.97
SA,-35.97
SA,-35.99
SA,-35.99
SA,-35.95
SA,-29.96
SA,-30.0
SA,-29.67
SA,-29.69
SA,-30.0
SA,-29.92
SA,-30.31
SA,-30.51
SA,-21.25
SA,-21.3
SA,-20.11
SA,0.0
SA,0.0
SA,0.0
SA,-20.25
SA,-3.77
SA,-0.19
SA,-3.77
SA,-19.02
SA,-19.46
SA,-20.56
SA,-31.12
SA,-31.29
SA,-31.45
SA,-35.29
SA,-34.61
SA,-36.91
SA,-39.76
SA,-41.37
SA,-34.87
SA,-36.23
SA,-38.11
SA,-37.85
SA,-34.73
SA,-34.15
SA,-34.76
SA,-34.45
SA,-35.0
SA,-34.56
SA,-38.16
SA,-34.13
SA,-34.14
SA,-33.96
SA,-33.38
SA,-34.39
SA,-34.25
SA,-32.98
SA,-36.08
SA,-32.12
SA,-35.32
SA,-32.82
SA,-32.43
SA,-37.32
SA,-35.97
SA,-38.05
SA,-35.97
SA,-35.97
SA,-35.0
SA,-35.99
SA,-35.95
SA,-35.99
SA,-35.99
SA,-35.0
SA,-35.99
SA,-37.75
SA,-37.52
SA,-42.52
SA,-45.0
SA,-37.99
SA,-42.78
SA,-43.56
SA,-43.97
SA,-40.26
SA,-45.0
SA,-45.0
SA,-45.0
SA,-45.0
SA,-45.0
SA,-42.22
SA,-45.0
SA,-47.49
SA,-51.0
SA,-41.8
SA,-45.0
SA,-45.0
SA,-45.0
SA,-46.04
SA,-45.76
SA,-45.75
SA,-46.18
SA,-45.92
SA,-44.29
SA,-43.8
SA,-45.0
SA,-46.15
SA,-46.66
SA,-46.66
SA,-53.16
SA,-42.36
SA,-42.14
SA,-42.67
SA,-46.66
SA,-46.66
SA,-52.92
SA,-60.04
SA,-45.0
SA,-52.34
SA,-46.77
SA,-46.3
SA,-46.77
SA,-52.73
SA,-56.17
SA,-57.46
SA,-46.77
SA,-45.0
SA,-45.0
SA,-45.0
SA,-47.2
SA,-50.83
SA,-46.77
SA,-51.0
SA,-46.77
SA,-53.83
SA,-53.04
SA,-53.56
SA,-45.0
SA,-47.92
SA,-48.14
SA,-46.77
SA,-45.0
SA,-45.0
SA,-45.0
SA,-54.97
SA,-52.03
SA,-46.77
SA,-56.76
SA,-71.4
SA,-66.68
SA,-66.87
SA,-53.49
SA,-45.0
SA,-41.0
SA,-34.75
SA,-44.41
SA,-41.0
SA,-40.53
SA,-38.05
SA,-36.66
SA,-45.22
SA,-41.09
SA,-30.92
SA,-38.46
SA,-32.38
SA,-0.8
SA,-0.01
SA,8.8
SA,55.81
SA,12.34
SA,31.65
SA,48.08
SA,379.95
SA,139.45
SA,47.6
SA,139.45
SA,129.99
SA,261.7
SA,50.9
SA,129.99
SA,129.99
SA,138.0
SA,138.0
SA,138.0
SA,129.99
SA,129.99
SA,138.0
SA,138.0
SA,138.0
SA,129.99
SA,129.99
SA,129.99
SA,129.99
SA,129.99
SA,39.85
SA,129.99
SA,129.99
SA,230.0
SA,230.0
SA,230.0
SA,230.0
SA,230.0
SA,230.0
SA,230.0
SA,230.0
SA,232.42
SA,232.42
SA,178.02
SA,230.0
SA,139.45
SA,129.99
SA,230.0
SA,299.98
SA,230.0
SA,230.0
SA,137.8
SA,230.0
SA,137.8
SA,230.0
SA,230.0
SA,200.0
SA,47.33
SA,200.0
SA,0.0
SA,200.0
SA,137.8
SA,270.0
SA,299.99
SA,560.98
SA,200.0
SA,137.8
SA,230.0
SA,139.45
SA,0.23
SA,3.25
SA,139.45
SA,139.45
SA,232.42
SA,270.0
SA,299.98
SA,138.0
SA,200.0
SA,138.0
SA,11.87
TAS,0.17
TAS,0.17
TAS,0.17
TAS,0.17
TAS,0.17
TAS,0.17
TAS,1.17
TAS,0.18
TAS,0.18
TAS,0.18
TAS,0.18
TAS,0.18
TAS,1.17
TAS,0.17
TAS,0.17
TAS,0.17
TAS,0.17
TAS,0.17
TAS,0.17
TAS,0.17
TAS,0.17
TAS,0.17
TAS,0.17
TAS,0.17
TAS,0.17
TAS,0.17
TAS,0.17
TAS,0.17
TAS,0.17
TAS,0.17
TAS,0.17
TAS,0.14
TAS,0.14
TAS,0.14
TAS,0.14
TAS,0.14
TAS,0.14
TAS,0.14
TAS,0.14
